key,label,resource_id,native_va,native_string_found,category,value_hint,pq25_location,current_state,known_good_state,current_value6,target_value6,pending_write_target,raw_value_key,raw_address4,coding_type,tail_bytes,write_tuple_status,confidence,notes
car_setting_auto_lock_upon_exit_step_6_from_8,Auto lock upon exit (step 6 of 8),0x7f140557,0x00B9B28A,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_upon_exit_step_7_from_8,Auto lock upon exit (step 7 of 8),0x7f140558,0x00B6891D,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_upon_exit_step_8_from_8,Auto lock upon exit (step 8 of 8),0x7f140559,0x00B6894B,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_doors_closed_smart_key_outside,Auto-lock when doors are closed and smart key is outside vehicle,0x7f14055a,0x008FE5B5,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_doors_closed_smart_key_outside_step_1,Auto-lock when doors are closed and smart key is outside vehicle (step 1 of 2),0x7f14055b,0x00B9B331,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_doors_closed_smart_key_outside_step_1_exp,Auto-lock when doors are closed and smart key is outside vehicle (step 1 of 2) experimental,0x7f14055c,0x00B4EB68,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_doors_closed_smart_key_outside_step_2,Auto-lock when doors are closed and smart key is outside vehicle (step 2 of 2),0x7f14055d,0x00ADA924,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_forgotten,Auto lock doors when forgotten,0x7f14055e,0x00BBC3F6,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_ignition_on,Auto-lock doors when the ignition is switched on,0x7f14055f,0x006AC075,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving,Auto-lock doors when moving,0x7f140560,0x008E8E27,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_key1,Auto-lock doors when moving (fob 1),0x7f140561,0x008E8E49,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_key2,Auto-lock doors when moving (fob 2),0x7f140562,0x0088BF50,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_key3,Auto-lock doors when moving (fob 3),0x7f140563,0x00A065E7,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_key4,Auto-lock doors when moving (fob 4),0x7f140564,0x00AA4CF5,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_menu_idrive,Auto-lock doors when moving menu in iDrive,0x7f140565,0x00A46BCD,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_method_a,Auto-lock doors when moving (method A),0x7f140566,0x00B81BAF,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_method_b,Auto-lock doors when moving (method B),0x7f140567,0x006DAC7D,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_persists,Auto-lock doors when moving persists after opening door,0x7f140568,0x009C0E2F,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_personalizable_by_key,Auto-lock doors when moving is personalizable by key fob,0x7f140569,0x00C5F634,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_step_1_from_2,Auto-lock doors when moving (step 1 of 2),0x7f14056a,0x00937FA2,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_step_2_from_2,Auto-lock doors when moving (step 2 of 2),0x7f14056b,0x0091EC84,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_lock_when_moving_threshold,Auto-lock doors when moving above,0x7f14056c,0x00820BF8,True,locking,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_mode_after_engine_off,Climate control auto мode аfter еngine off,0x7f14056d,0x008EEAD9,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_mute_function,Mute Intelligent Clearance Sonar (ICS) beep when car is parked,0x7f14056e,0x0073406E,True,sound_chime,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_mute_judgement_function,Mute Intelligent Clearance Sonar (ICS) beep when no obstacles are detected,0x7f14056f,0x009ED57D,True,sound_chime,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_off_steering_wheel_heat_duration,Auto-off steering wheel heat duration,0x7f140570,0x00C42959,True,app_catalog,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_on_headlight_with_windshield_wiper,Auto turn on headlights when windshield wipers are on,0x7f140571,0x008FCEE2,True,lighting_drl_adl,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_relock,"""Re-lock doors automatically if you unlock, but don't open a door""",0x7f140572,0x00C22FE5,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_relock_key1,"""Re-lock doors automatically if you unlock, but don't open a door (fob 1)""",0x7f140573,0x00B52E42,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_relock_key2,"""Re-lock doors automatically if you unlock, but don't open a door (fob 2)""",0x7f140574,0x00B52E5F,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_relock_key3,"""Re-lock doors automatically if you unlock, but don't open a door (fob 3)""",0x7f140575,0x009D8BE9,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_relock_key4,"""Re-lock doors automatically if you unlock, but don't open a door (fob 4)""",0x7f140576,0x006AC09C,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_relock_step_1,"""Re-lock doors automatically if you unlock, but don't open a door (step 1 of 2)""",0x7f140577,0x00A0C002,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_relock_step_2,"""Re-lock doors automatically if you unlock, but don't open a door (step 2 of 2)""",0x7f140578,0x00AAAEA0,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_relock_time,"""Re-lock doors automatically if you unlock, but don't open a door within…""",0x7f140579,0x009C0E80,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_auto_tail_fog_light_req_rls,Automatic tail fog light (req. rain/light sensor),0x7f14057a,0x00835927,True,lighting_fog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
